"stat_id","temple_id","device_id","stats_start_time","monitored_variable","stats_cycle","feature_key","feature_value","standby_field01","created_at"
32923,"045","201A","2024-10-03 18:00:00","湿度","hour","均值","20.55","","2025-10-14 13:43:01"
32924,"045","201A","2024-10-03 19:00:00","湿度","hour","均值","21.68","","2025-10-14 13:43:01"
32925,"045","201A","2024-10-03 20:00:00","湿度","hour","均值","22.54","","2025-10-14 13:43:01"
32926,"045","201A","2024-10-03 21:00:00","湿度","hour","均值","21.94","","2025-10-14 13:43:01"
32927,"045","201A","2024-10-03 22:00:00","湿度","hour","均值","18.42","","2025-10-14 13:43:01"
32928,"045","201A","2024-10-03 23:00:00","湿度","hour","均值","16.62","","2025-10-14 13:43:01"
32929,"045","201A","2024-10-04 00:00:00","湿度","hour","均值","16.41","","2025-10-14 13:43:01"
32930,"045","201A","2024-10-04 01:00:00","湿度","hour","均值","16.56","","2025-10-14 13:43:01"
32931,"045","201A","2024-10-04 02:00:00","湿度","hour","均值","16.98","","2025-10-14 13:43:01"
32932,"045","201A","2024-10-04 03:00:00","湿度","hour","均值","17.13","","2025-10-14 13:43:01"
32933,"045","201A","2024-10-04 04:00:00","湿度","hour","均值","17.44","","2025-10-14 13:43:01"
32934,"045","201A","2024-10-04 05:00:00","湿度","hour","均值","17.86","","2025-10-14 13:43:01"
32935,"045","201A","2024-10-04 06:00:00","湿度","hour","均值","18.08","","2025-10-14 13:43:01"
32936,"045","201A","2024-10-04 07:00:00","湿度","hour","均值","18.32","","2025-10-14 13:43:01"
32937,"045","201A","2024-10-04 08:00:00","湿度","hour","均值","18.67","","2025-10-14 13:43:01"
32938,"045","201A","2024-10-04 09:00:00","湿度","hour","均值","19.23","","2025-10-14 13:43:01"
32939,"045","201A","2024-10-04 10:00:00","湿度","hour","均值","20.25","","2025-10-14 13:43:01"
32940,"045","201A","2024-10-04 11:00:00","湿度","hour","均值","21.24","","2025-10-14 13:43:01"
32941,"045","201A","2024-10-04 12:00:00","湿度","hour","均值","21.41","","2025-10-14 13:43:01"
32942,"045","201A","2024-10-04 13:00:00","湿度","hour","均值","23.63","","2025-10-14 13:43:01"
32943,"045","201A","2024-10-04 14:00:00","湿度","hour","均值","24.47","","2025-10-14 13:43:01"
32944,"045","201A","2024-10-04 15:00:00","湿度","hour","均值","23.54","","2025-10-14 13:43:01"
32945,"045","201A","2024-10-04 16:00:00","湿度","hour","均值","23.32","","2025-10-14 13:43:01"
32946,"045","201A","2024-10-04 17:00:00","湿度","hour","均值","23.38","","2025-10-14 13:43:01"
32947,"045","201A","2024-10-04 18:00:00","湿度","hour","均值","23.73","","2025-10-14 13:43:01"
32948,"045","201A","2024-10-04 19:00:00","湿度","hour","均值","25.51","","2025-10-14 13:43:01"
32949,"045","201A","2024-10-04 20:00:00","湿度","hour","均值","27.41","","2025-10-14 13:43:01"
32950,"045","201A","2024-10-04 21:00:00","湿度","hour","均值","27.92","","2025-10-14 13:43:01"
32951,"045","201A","2024-10-04 22:00:00","湿度","hour","均值","27.83","","2025-10-14 13:43:01"
32952,"045","201A","2024-10-04 23:00:00","湿度","hour","均值","30.10","","2025-10-14 13:43:01"
32953,"045","201A","2024-10-05 00:00:00","湿度","hour","均值","29.30","","2025-10-14 13:43:01"
32954,"045","201A","2024-10-05 01:00:00","湿度","hour","均值","26.74","","2025-10-14 13:43:01"
32955,"045","201A","2024-10-05 02:00:00","湿度","hour","均值","24.45","","2025-10-14 13:43:01"
32956,"045","201A","2024-10-05 03:00:00","湿度","hour","均值","23.98","","2025-10-14 13:43:01"
32957,"045","201A","2024-10-05 04:00:00","湿度","hour","均值","24.21","","2025-10-14 13:43:01"
32958,"045","201A","2024-10-05 05:00:00","湿度","hour","均值","24.15","","2025-10-14 13:43:01"
32959,"045","201A","2024-10-05 06:00:00","湿度","hour","均值","24.11","","2025-10-14 13:43:01"
32960,"045","201A","2024-10-05 07:00:00","湿度","hour","均值","24.71","","2025-10-14 13:43:01"
32961,"045","201A","2024-10-05 08:00:00","湿度","hour","均值","25.17","","2025-10-14 13:43:01"
32962,"045","201A","2024-10-05 09:00:00","湿度","hour","均值","25.71","","2025-10-14 13:43:01"
32963,"045","201A","2024-10-05 10:00:00","湿度","hour","均值","28.89","","2025-10-14 13:43:01"
32964,"045","201A","2024-10-05 11:00:00","湿度","hour","均值","34.71","","2025-10-14 13:43:01"
32965,"045","201A","2024-10-05 12:00:00","湿度","hour","均值","35.23","","2025-10-14 13:43:01"
32966,"045","201A","2024-10-05 13:00:00","湿度","hour","均值","34.77","","2025-10-14 13:43:01"
32967,"045","201A","2024-10-05 14:00:00","湿度","hour","均值","33.17","","2025-10-14 13:43:01"
32968,"045","201A","2024-10-05 15:00:00","湿度","hour","均值","32.41","","2025-10-14 13:43:01"
32969,"045","201A","2024-10-05 16:00:00","湿度","hour","均值","31.70","","2025-10-14 13:43:01"
32970,"045","201A","2024-10-05 17:00:00","湿度","hour","均值","32.09","","2025-10-14 13:43:01"
32971,"045","201A","2024-10-05 18:00:00","湿度","hour","均值","33.97","","2025-10-14 13:43:01"
32972,"045","201A","2024-10-05 19:00:00","湿度","hour","均值","35.55","","2025-10-14 13:43:01"
32973,"045","201A","2024-10-05 20:00:00","湿度","hour","均值","35.23","","2025-10-14 13:43:01"
32974,"045","201A","2024-10-05 21:00:00","湿度","hour","均值","32.96","","2025-10-14 13:43:01"
32975,"045","201A","2024-10-05 22:00:00","湿度","hour","均值","29.86","","2025-10-14 13:43:01"
32976,"045","201A","2024-10-05 23:00:00","湿度","hour","均值","29.16","","2025-10-14 13:43:01"
32977,"045","201A","2024-10-06 00:00:00","湿度","hour","均值","29.19","","2025-10-14 13:43:01"
32978,"045","201A","2024-10-06 01:00:00","湿度","hour","均值","29.04","","2025-10-14 13:43:01"
32979,"045","201A","2024-10-06 02:00:00","湿度","hour","均值","28.07","","2025-10-14 13:43:01"
32980,"045","201A","2024-10-06 03:00:00","湿度","hour","均值","27.56","","2025-10-14 13:43:01"
32981,"045","201A","2024-10-06 04:00:00","湿度","hour","均值","27.29","","2025-10-14 13:43:01"
32982,"045","201A","2024-10-06 05:00:00","湿度","hour","均值","27.38","","2025-10-14 13:43:01"
32983,"045","201A","2024-10-06 06:00:00","湿度","hour","均值","26.57","","2025-10-14 13:43:01"
32984,"045","201A","2024-10-06 07:00:00","湿度","hour","均值","25.62","","2025-10-14 13:43:01"
32985,"045","201A","2024-10-06 08:00:00","湿度","hour","均值","25.28","","2025-10-14 13:43:01"
32986,"045","201A","2024-10-06 09:00:00","湿度","hour","均值","25.13","","2025-10-14 13:43:01"
32987,"045","201A","2024-10-06 10:00:00","湿度","hour","均值","26.86","","2025-10-14 13:43:01"
32988,"045","201A","2024-10-06 11:00:00","湿度","hour","均值","30.61","","2025-10-14 13:43:01"
32989,"045","201A","2024-10-06 12:00:00","湿度","hour","均值","30.90","","2025-10-14 13:43:01"
32990,"045","201A","2024-10-06 13:00:00","湿度","hour","均值","30.66","","2025-10-14 13:43:01"
32991,"045","201A","2024-10-06 14:00:00","湿度","hour","均值","31.06","","2025-10-14 13:43:01"
32992,"045","201A","2024-10-06 15:00:00","湿度","hour","均值","29.84","","2025-10-14 13:43:01"
32993,"045","201A","2024-10-06 16:00:00","湿度","hour","均值","29.90","","2025-10-14 13:43:01"
32994,"045","201A","2024-10-06 17:00:00","湿度","hour","均值","28.22","","2025-10-14 13:43:01"
32995,"045","201A","2024-10-06 18:00:00","湿度","hour","均值","26.29","","2025-10-14 13:43:01"
32996,"045","201A","2024-10-06 19:00:00","湿度","hour","均值","28.75","","2025-10-14 13:43:01"
32997,"045","201A","2024-10-06 20:00:00","湿度","hour","均值","30.66","","2025-10-14 13:43:01"
32998,"045","201A","2024-10-06 21:00:00","湿度","hour","均值","29.70","","2025-10-14 13:43:01"
32999,"045","201A","2024-10-06 22:00:00","湿度","hour","均值","31.04","","2025-10-14 13:43:01"
33000,"045","201A","2024-10-06 23:00:00","湿度","hour","均值","30.61","","2025-10-14 13:43:01"
33001,"045","201A","2024-10-07 00:00:00","湿度","hour","均值","29.65","","2025-10-14 13:43:01"
33002,"045","201A","2024-10-07 01:00:00","湿度","hour","均值","28.66","","2025-10-14 13:43:01"
33003,"045","201A","2024-10-07 02:00:00","湿度","hour","均值","25.71","","2025-10-14 13:43:01"
33004,"045","201A","2024-10-07 03:00:00","湿度","hour","均值","25.15","","2025-10-14 13:43:01"
33005,"045","201A","2024-10-07 04:00:00","湿度","hour","均值","25.32","","2025-10-14 13:43:01"
33006,"045","201A","2024-10-07 05:00:00","湿度","hour","均值","24.20","","2025-10-14 13:43:01"
33007,"045","201A","2024-10-07 06:00:00","湿度","hour","均值","23.02","","2025-10-14 13:43:01"
33008,"045","201A","2024-10-07 07:00:00","湿度","hour","均值","22.77","","2025-10-14 13:43:01"
33009,"045","201A","2024-10-07 08:00:00","湿度","hour","均值","23.28","","2025-10-14 13:43:01"
33010,"045","201A","2024-10-07 09:00:00","湿度","hour","均值","25.16","","2025-10-14 13:43:01"
33011,"045","201A","2024-10-07 10:00:00","湿度","hour","均值","31.57","","2025-10-14 13:43:01"
33012,"045","201A","2024-10-07 11:00:00","湿度","hour","均值","31.66","","2025-10-14 13:43:01"
33013,"045","201A","2024-10-07 12:00:00","湿度","hour","均值","32.11","","2025-10-14 13:43:01"
33014,"045","201A","2024-10-07 13:00:00","湿度","hour","均值","33.80","","2025-10-14 13:43:01"
33015,"045","201A","2024-10-07 14:00:00","湿度","hour","均值","34.32","","2025-10-14 13:43:01"
33016,"045","201A","2024-10-07 15:00:00","湿度","hour","均值","32.64","","2025-10-14 13:43:01"
33017,"045","201A","2024-10-07 16:00:00","湿度","hour","均值","29.69","","2025-10-14 13:43:01"
33018,"045","201A","2024-10-07 17:00:00","湿度","hour","均值","27.24","","2025-10-14 13:43:01"
33019,"045","201A","2024-10-07 18:00:00","湿度","hour","均值","27.98","","2025-10-14 13:43:01"
33020,"045","201A","2024-10-07 19:00:00","湿度","hour","均值","27.32","","2025-10-14 13:43:01"
33021,"045","201A","2024-10-07 20:00:00","湿度","hour","均值","27.39","","2025-10-14 13:43:01"
33022,"045","201A","2024-10-07 21:00:00","湿度","hour","均值","26.49","","2025-10-14 13:43:01"
33023,"045","201A","2024-10-07 22:00:00","湿度","hour","均值","25.48","","2025-10-14 13:43:01"
33024,"045","201A","2024-10-07 23:00:00","湿度","hour","均值","25.62","","2025-10-14 13:43:01"
33025,"045","201A","2024-10-08 00:00:00","湿度","hour","均值","24.53","","2025-10-14 13:43:01"
33026,"045","201A","2024-10-08 01:00:00","湿度","hour","均值","24.57","","2025-10-14 13:43:01"
33027,"045","201A","2024-10-08 02:00:00","湿度","hour","均值","24.20","","2025-10-14 13:43:01"
33028,"045","201A","2024-10-08 03:00:00","湿度","hour","均值","24.00","","2025-10-14 13:43:01"
33029,"045","201A","2024-10-08 04:00:00","湿度","hour","均值","23.84","","2025-10-14 13:43:01"
33030,"045","201A","2024-10-08 05:00:00","湿度","hour","均值","23.46","","2025-10-14 13:43:01"
33031,"045","201A","2024-10-08 06:00:00","湿度","hour","均值","23.23","","2025-10-14 13:43:01"
33032,"045","201A","2024-10-08 07:00:00","湿度","hour","均值","23.66","","2025-10-14 13:43:01"
33033,"045","201A","2024-10-08 08:00:00","湿度","hour","均值","24.65","","2025-10-14 13:43:01"
33034,"045","201A","2024-10-08 09:00:00","湿度","hour","均值","24.67","","2025-10-14 13:43:01"
33035,"045","201A","2024-10-08 10:00:00","湿度","hour","均值","25.81","","2025-10-14 13:43:01"
33036,"045","201A","2024-10-08 11:00:00","湿度","hour","均值","27.83","","2025-10-14 13:43:01"
33037,"045","201A","2024-10-08 12:00:00","湿度","hour","均值","26.91","","2025-10-14 13:43:01"
33038,"045","201A","2024-10-08 13:00:00","湿度","hour","均值","27.36","","2025-10-14 13:43:01"
33039,"045","201A","2024-10-08 14:00:00","湿度","hour","均值","29.70","","2025-10-14 13:43:01"
33040,"045","201A","2024-10-08 15:00:00","湿度","hour","均值","28.82","","2025-10-14 13:43:01"
33041,"045","201A","2024-10-08 16:00:00","湿度","hour","均值","29.56","","2025-10-14 13:43:01"
33042,"045","201A","2024-10-08 17:00:00","湿度","hour","均值","29.64","","2025-10-14 13:43:01"
33043,"045","201A","2024-10-08 18:00:00","湿度","hour","均值","28.92","","2025-10-14 13:43:01"
33044,"045","201A","2024-10-08 19:00:00","湿度","hour","均值","29.64","","2025-10-14 13:43:01"
33045,"045","201A","2024-10-08 20:00:00","湿度","hour","均值","31.84","","2025-10-14 13:43:01"
33046,"045","201A","2024-10-08 21:00:00","湿度","hour","均值","31.29","","2025-10-14 13:43:01"
33047,"045","201A","2024-10-08 22:00:00","湿度","hour","均值","30.79","","2025-10-14 13:43:01"
33048,"045","201A","2024-10-08 23:00:00","湿度","hour","均值","26.24","","2025-10-14 13:43:01"
33049,"045","201A","2024-10-09 00:00:00","湿度","hour","均值","25.29","","2025-10-14 13:43:01"
33050,"045","201A","2024-10-09 01:00:00","湿度","hour","均值","26.04","","2025-10-14 13:43:01"
33051,"045","201A","2024-10-09 02:00:00","湿度","hour","均值","25.47","","2025-10-14 13:43:01"
33052,"045","201A","2024-10-09 03:00:00","湿度","hour","均值","25.76","","2025-10-14 13:43:01"
33053,"045","201A","2024-10-09 04:00:00","湿度","hour","均值","26.62","","2025-10-14 13:43:01"
33054,"045","201A","2024-10-09 05:00:00","湿度","hour","均值","27.18","","2025-10-14 13:43:01"
33055,"045","201A","2024-10-09 06:00:00","湿度","hour","均值","27.00","","2025-10-14 13:43:01"
33056,"045","201A","2024-10-09 07:00:00","湿度","hour","均值","27.51","","2025-10-14 13:43:01"
33057,"045","201A","2024-10-09 08:00:00","湿度","hour","均值","28.20","","2025-10-14 13:43:01"
33058,"045","201A","2024-10-09 09:00:00","湿度","hour","均值","26.35","","2025-10-14 13:43:01"
33059,"045","201A","2024-10-09 10:00:00","湿度","hour","均值","28.48","","2025-10-14 13:43:01"
33060,"045","201A","2024-10-09 11:00:00","湿度","hour","均值","31.20","","2025-10-14 13:43:01"
33061,"045","201A","2024-10-09 12:00:00","湿度","hour","均值","31.29","","2025-10-14 13:43:01"
33062,"045","201A","2024-10-09 13:00:00","湿度","hour","均值","32.99","","2025-10-14 13:43:01"
33063,"045","201A","2024-10-09 14:00:00","湿度","hour","均值","32.32","","2025-10-14 13:43:01"
33064,"045","201A","2024-10-09 15:00:00","湿度","hour","均值","33.77","","2025-10-14 13:43:01"
33065,"045","201A","2024-10-09 16:00:00","湿度","hour","均值","33.59","","2025-10-14 13:43:01"
33066,"045","201A","2024-10-09 17:00:00","湿度","hour","均值","31.61","","2025-10-14 13:43:01"
33067,"045","201A","2024-10-09 18:00:00","湿度","hour","均值","31.85","","2025-10-14 13:43:01"
33068,"045","201A","2024-10-09 19:00:00","湿度","hour","均值","33.47","","2025-10-14 13:43:01"
33069,"045","201A","2024-10-09 20:00:00","湿度","hour","均值","32.84","","2025-10-14 13:43:01"
33070,"045","201A","2024-10-09 21:00:00","湿度","hour","均值","30.04","","2025-10-14 13:43:01"
33071,"045","201A","2024-10-09 22:00:00","湿度","hour","均值","27.18","","2025-10-14 13:43:01"
33072,"045","201A","2024-10-09 23:00:00","湿度","hour","均值","26.15","","2025-10-14 13:43:01"
33073,"045","201A","2024-10-10 00:00:00","湿度","hour","均值","25.74","","2025-10-14 13:43:01"
33074,"045","201A","2024-10-10 01:00:00","湿度","hour","均值","25.56","","2025-10-14 13:43:01"
33075,"045","201A","2024-10-10 02:00:00","湿度","hour","均值","25.42","","2025-10-14 13:43:01"
33076,"045","201A","2024-10-10 03:00:00","湿度","hour","均值","24.30","","2025-10-14 13:43:01"
33077,"045","201A","2024-10-10 04:00:00","湿度","hour","均值","23.31","","2025-10-14 13:43:01"
33078,"045","201A","2024-10-10 05:00:00","湿度","hour","均值","22.54","","2025-10-14 13:43:01"
33079,"045","201A","2024-10-10 06:00:00","湿度","hour","均值","22.56","","2025-10-14 13:43:01"
33080,"045","201A","2024-10-10 07:00:00","湿度","hour","均值","21.25","","2025-10-14 13:43:01"
33081,"045","201A","2024-10-10 08:00:00","湿度","hour","均值","20.84","","2025-10-14 13:43:01"
33082,"045","201A","2024-10-10 09:00:00","湿度","hour","均值","21.15","","2025-10-14 13:43:01"
33083,"045","201A","2024-10-10 10:00:00","湿度","hour","均值","21.71","","2025-10-14 13:43:01"
33084,"045","201A","2024-10-10 11:00:00","湿度","hour","均值","24.38","","2025-10-14 13:43:01"
33085,"045","201A","2024-10-10 12:00:00","湿度","hour","均值","28.12","","2025-10-14 13:43:01"
33086,"045","201A","2024-10-10 13:00:00","湿度","hour","均值","31.63","","2025-10-14 13:43:01"
33087,"045","201A","2024-10-10 14:00:00","湿度","hour","均值","31.06","","2025-10-14 13:43:01"
33088,"045","201A","2024-10-10 15:00:00","湿度","hour","均值","31.89","","2025-10-14 13:43:01"
33089,"045","201A","2024-10-10 16:00:00","湿度","hour","均值","31.14","","2025-10-14 13:43:01"
33090,"045","201A","2024-10-10 17:00:00","湿度","hour","均值","30.11","","2025-10-14 13:43:01"
33091,"045","201A","2024-10-10 18:00:00","湿度","hour","均值","29.67","","2025-10-14 13:43:01"
33092,"045","201A","2024-10-10 19:00:00","湿度","hour","均值","30.81","","2025-10-14 13:43:01"
33093,"045","201A","2024-10-10 20:00:00","湿度","hour","均值","27.80","","2025-10-14 13:43:01"
33094,"045","201A","2024-10-10 21:00:00","湿度","hour","均值","24.34","","2025-10-14 13:43:01"
33095,"045","201A","2024-10-10 22:00:00","湿度","hour","均值","21.76","","2025-10-14 13:43:01"
33096,"045","201A","2024-10-10 23:00:00","湿度","hour","均值","21.05","","2025-10-14 13:43:01"
33097,"045","201A","2024-10-11 00:00:00","湿度","hour","均值","20.63","","2025-10-14 13:43:01"
33098,"045","201A","2024-10-11 01:00:00","湿度","hour","均值","19.45","","2025-10-14 13:43:01"
33099,"045","201A","2024-10-11 02:00:00","湿度","hour","均值","18.58","","2025-10-14 13:43:01"
33100,"045","201A","2024-10-11 03:00:00","湿度","hour","均值","17.69","","2025-10-14 13:43:01"
33101,"045","201A","2024-10-11 04:00:00","湿度","hour","均值","17.52","","2025-10-14 13:43:01"
33102,"045","201A","2024-10-11 05:00:00","湿度","hour","均值","17.64","","2025-10-14 13:43:01"
33103,"045","201A","2024-10-11 06:00:00","湿度","hour","均值","17.86","","2025-10-14 13:43:01"
33104,"045","201A","2024-10-11 07:00:00","湿度","hour","均值","18.04","","2025-10-14 13:43:01"
33105,"045","201A","2024-10-11 08:00:00","湿度","hour","均值","18.10","","2025-10-14 13:43:01"
33106,"045","201A","2024-10-11 09:00:00","湿度","hour","均值","18.52","","2025-10-14 13:43:01"
33107,"045","201A","2024-10-11 10:00:00","湿度","hour","均值","19.72","","2025-10-14 13:43:01"
33108,"045","201A","2024-10-11 11:00:00","湿度","hour","均值","22.15","","2025-10-14 13:43:01"
33109,"045","201A","2024-10-11 12:00:00","湿度","hour","均值","22.25","","2025-10-14 13:43:01"
33110,"045","201A","2024-10-11 13:00:00","湿度","hour","均值","23.67","","2025-10-14 13:43:01"
33111,"045","201A","2024-10-11 14:00:00","湿度","hour","均值","24.40","","2025-10-14 13:43:01"
33112,"045","201A","2024-10-11 15:00:00","湿度","hour","均值","27.18","","2025-10-14 13:43:01"
33113,"045","201A","2024-10-11 16:00:00","湿度","hour","均值","30.00","","2025-10-14 13:43:01"
33114,"045","201A","2024-10-11 17:00:00","湿度","hour","均值","28.70","","2025-10-14 13:43:01"
33115,"045","201A","2024-10-11 18:00:00","湿度","hour","均值","30.58","","2025-10-14 13:43:01"
33116,"045","201A","2024-10-11 19:00:00","湿度","hour","均值","30.63","","2025-10-14 13:43:01"
33117,"045","201A","2024-10-11 20:00:00","湿度","hour","均值","28.31","","2025-10-14 13:43:01"
33118,"045","201A","2024-10-11 21:00:00","湿度","hour","均值","23.65","","2025-10-14 13:43:01"
33119,"045","201A","2024-10-11 22:00:00","湿度","hour","均值","21.23","","2025-10-14 13:43:01"
33120,"045","201A","2024-10-11 23:00:00","湿度","hour","均值","19.96","","2025-10-14 13:43:01"
33121,"045","201A","2024-10-12 00:00:00","湿度","hour","均值","19.30","","2025-10-14 13:43:01"
33122,"045","201A","2024-10-12 01:00:00","湿度","hour","均值","18.37","","2025-10-14 13:43:01"
33123,"045","201A","2024-10-12 02:00:00","湿度","hour","均值","18.26","","2025-10-14 13:43:01"
33124,"045","201A","2024-10-12 03:00:00","湿度","hour","均值","18.85","","2025-10-14 13:43:01"
33125,"045","201A","2024-10-12 04:00:00","湿度","hour","均值","19.53","","2025-10-14 13:43:01"
33126,"045","201A","2024-10-12 05:00:00","湿度","hour","均值","19.64","","2025-10-14 13:43:01"
33127,"045","201A","2024-10-12 06:00:00","湿度","hour","均值","19.85","","2025-10-14 13:43:01"
33128,"045","201A","2024-10-12 07:00:00","湿度","hour","均值","20.29","","2025-10-14 13:43:01"
33129,"045","201A","2024-10-12 08:00:00","湿度","hour","均值","20.73","","2025-10-14 13:43:01"
33130,"045","201A","2024-10-12 09:00:00","湿度","hour","均值","20.92","","2025-10-14 13:43:01"
33131,"045","201A","2024-10-12 10:00:00","湿度","hour","均值","23.18","","2025-10-14 13:43:01"
33132,"045","201A","2024-10-12 11:00:00","湿度","hour","均值","27.40","","2025-10-14 13:43:01"
33133,"045","201A","2024-10-12 12:00:00","湿度","hour","均值","26.78","","2025-10-14 13:43:01"
33134,"045","201A","2024-10-12 13:00:00","湿度","hour","均值","30.50","","2025-10-14 13:43:01"
33135,"045","201A","2024-10-12 14:00:00","湿度","hour","均值","32.78","","2025-10-14 13:43:01"
33136,"045","201A","2024-10-12 15:00:00","湿度","hour","均值","31.14","","2025-10-14 13:43:01"
33137,"045","201A","2024-10-12 16:00:00","湿度","hour","均值","30.13","","2025-10-14 13:43:01"
33138,"045","201A","2024-10-12 17:00:00","湿度","hour","均值","30.14","","2025-10-14 13:43:01"
33139,"045","201A","2024-10-12 18:00:00","湿度","hour","均值","31.37","","2025-10-14 13:43:01"
33140,"045","201A","2024-10-12 19:00:00","湿度","hour","均值","30.91","","2025-10-14 13:43:01"
33141,"045","201A","2024-10-12 20:00:00","湿度","hour","均值","29.45","","2025-10-14 13:43:01"
33142,"045","201A","2024-10-12 21:00:00","湿度","hour","均值","26.67","","2025-10-14 13:43:01"
33143,"045","201A","2024-10-12 22:00:00","湿度","hour","均值","23.56","","2025-10-14 13:43:01"
33144,"045","201A","2024-10-12 23:00:00","湿度","hour","均值","22.26","","2025-10-14 13:43:01"
33145,"045","201A","2024-10-13 00:00:00","湿度","hour","均值","21.81","","2025-10-14 13:43:01"
33146,"045","201A","2024-10-13 01:00:00","湿度","hour","均值","21.50","","2025-10-14 13:43:01"
33147,"045","201A","2024-10-13 02:00:00","湿度","hour","均值","21.44","","2025-10-14 13:43:01"
33148,"045","201A","2024-10-13 03:00:00","湿度","hour","均值","21.46","","2025-10-14 13:43:01"
33149,"045","201A","2024-10-13 04:00:00","湿度","hour","均值","21.43","","2025-10-14 13:43:01"
33150,"045","201A","2024-10-13 05:00:00","湿度","hour","均值","22.66","","2025-10-14 13:43:01"
33151,"045","201A","2024-10-13 06:00:00","湿度","hour","均值","21.65","","2025-10-14 13:43:01"
33152,"045","201A","2024-10-13 07:00:00","湿度","hour","均值","21.51","","2025-10-14 13:43:01"
33153,"045","201A","2024-10-13 08:00:00","湿度","hour","均值","21.19","","2025-10-14 13:43:01"
33154,"045","201A","2024-10-13 09:00:00","湿度","hour","均值","22.28","","2025-10-14 13:43:01"
33155,"045","201A","2024-10-13 10:00:00","湿度","hour","均值","25.29","","2025-10-14 13:43:01"
33156,"045","201A","2024-10-13 11:00:00","湿度","hour","均值","25.13","","2025-10-14 13:43:01"
33157,"045","201A","2024-10-13 12:00:00","湿度","hour","均值","27.88","","2025-10-14 13:43:01"
33158,"045","201A","2024-10-13 13:00:00","湿度","hour","均值","32.15","","2025-10-14 13:43:01"
33159,"045","201A","2024-10-13 14:00:00","湿度","hour","均值","31.04","","2025-10-14 13:43:01"
33160,"045","201A","2024-10-13 15:00:00","湿度","hour","均值","32.08","","2025-10-14 13:43:01"
33161,"045","201A","2024-10-13 16:00:00","湿度","hour","均值","33.63","","2025-10-14 13:43:01"
33162,"045","201A","2024-10-13 17:00:00","湿度","hour","均值","32.31","","2025-10-14 13:43:01"
33163,"045","201A","2024-10-13 18:00:00","湿度","hour","均值","32.72","","2025-10-14 13:43:01"
33164,"045","201A","2024-10-13 19:00:00","湿度","hour","均值","33.34","","2025-10-14 13:43:01"
33165,"045","201A","2024-10-13 20:00:00","湿度","hour","均值","31.60","","2025-10-14 13:43:01"
33166,"045","201A","2024-10-13 21:00:00","湿度","hour","均值","29.26","","2025-10-14 13:43:01"
33167,"045","201A","2024-10-13 22:00:00","湿度","hour","均值","26.32","","2025-10-14 13:43:01"
33168,"045","201A","2024-10-13 23:00:00","湿度","hour","均值","24.86","","2025-10-14 13:43:01"
33169,"045","201A","2024-10-14 00:00:00","湿度","hour","均值","24.19","","2025-10-14 13:43:01"
33170,"045","201A","2024-10-14 01:00:00","湿度","hour","均值","23.68","","2025-10-14 13:43:01"
33171,"045","201A","2024-10-14 02:00:00","湿度","hour","均值","23.38","","2025-10-14 13:43:01"
33172,"045","201A","2024-10-14 03:00:00","湿度","hour","均值","23.57","","2025-10-14 13:43:01"
33173,"045","201A","2024-10-14 04:00:00","湿度","hour","均值","22.80","","2025-10-14 13:43:01"
33174,"045","201A","2024-10-14 05:00:00","湿度","hour","均值","22.36","","2025-10-14 13:43:01"
33175,"045","201A","2024-10-14 06:00:00","湿度","hour","均值","21.98","","2025-10-14 13:43:01"
33176,"045","201A","2024-10-14 07:00:00","湿度","hour","均值","21.89","","2025-10-14 13:43:01"
33177,"045","201A","2024-10-14 08:00:00","湿度","hour","均值","22.01","","2025-10-14 13:43:01"
33178,"045","201A","2024-10-14 09:00:00","湿度","hour","均值","22.60","","2025-10-14 13:43:01"
33179,"045","201A","2024-10-14 10:00:00","湿度","hour","均值","25.60","","2025-10-14 13:43:01"
33180,"045","201A","2024-10-14 11:00:00","湿度","hour","均值","27.52","","2025-10-14 13:43:01"
33181,"045","201A","2024-10-14 12:00:00","湿度","hour","均值","28.24","","2025-10-14 13:43:01"
33182,"045","201A","2024-10-14 13:00:00","湿度","hour","均值","30.24","","2025-10-14 13:43:01"
33183,"045","201A","2024-10-14 14:00:00","湿度","hour","均值","34.01","","2025-10-14 13:43:01"
33184,"045","201A","2024-10-14 15:00:00","湿度","hour","均值","33.89","","2025-10-14 13:43:01"
33185,"045","201A","2024-10-14 16:00:00","湿度","hour","均值","33.91","","2025-10-14 13:43:01"
33186,"045","201A","2024-10-14 17:00:00","湿度","hour","均值","31.88","","2025-10-14 13:43:01"
33187,"045","201A","2024-10-14 18:00:00","湿度","hour","均值","30.99","","2025-10-14 13:43:01"
33188,"045","201A","2024-10-14 19:00:00","湿度","hour","均值","30.41","","2025-10-14 13:43:01"
33189,"045","201A","2024-10-14 20:00:00","湿度","hour","均值","29.47","","2025-10-14 13:43:01"
33190,"045","201A","2024-10-14 21:00:00","湿度","hour","均值","29.81","","2025-10-14 13:43:01"
33191,"045","201A","2024-10-14 22:00:00","湿度","hour","均值","26.99","","2025-10-14 13:43:01"
33192,"045","201A","2024-10-14 23:00:00","湿度","hour","均值","26.17","","2025-10-14 13:43:01"
33193,"045","201A","2024-10-15 00:00:00","湿度","hour","均值","27.07","","2025-10-14 13:43:01"
33194,"045","201A","2024-10-15 01:00:00","湿度","hour","均值","25.44","","2025-10-14 13:43:01"
33195,"045","201A","2024-10-15 02:00:00","湿度","hour","均值","24.53","","2025-10-14 13:43:01"
